552	3	1599
552	4	1592
552	5	1360
552	6	39
552	7	3
553	0	1565
553	1	279
553	2	279
553	3	1599
553	4	1592
553	5	1360
553	6	39
553	7	3
554	0	1565
554	1	279
554	2	279
554	3	1599
554	4	1592
554	5	1360
554	6	39
554	7	3
555	0	1565
555	1	279
555	2	279
555	3	1599
555	4	1592
555	5	1360
555	6	39
555	7	3
556	0	1565
556	1	279
556	2	279
556	3	1599
556	4	1592
556	5	1360
556	6	39
556	7	3
557	0	1565
557	1	319
557	2	319
557	3	1599
557	4	1592
557	5	1360
557	6	39
557	7	3
558	0	1565
558	1	319
558	2	319
558	3	1599
558	4	1592
558	5	1360
558	6	39
558	7	3
559	0	1565
559	1	319
559	2	319
559	3	1599
559	4	1592
559	5	1320
559	6	39
559	7	3
560	0	1565
560	1	319
560	2	319
560	3	1599
560	4	1592
560	5	1320
560	6	39
560	7	3
561	0	1565
561	1	319
561	2	319
561	3	1599
561	4	1592
561	5	1320
561	6	39
561	7	3
562	0	1565
562	1	319
562	2	319
562	3	1599
562	4	1592
562	5	1320
562	6	39
562	7	3
563	0	1565
563	1	319
563	2	319
563	3	1599
563	4	1592
563	5	1320
563	6	39
563	7	3
564	0	1565
564	1	319
564	2	319
564	3	1599
564	4	1592
564	5	1320
564	6	39
564	7	3
565	0	1565
565	1	319
565	2	319
565	3	1599
565	4	1592
565	5	1320
565	6	39
565	7	3
566	0	1565
566	1	319
566	2	319
566	3	1599
566	4	1592
566	5	1320
566	6	39
566	7	3
567	0	1565
567	1	319
567	2	319
567	3	1599
567	4	1592
567	5	1320
567	6	39
567	7	3
568	0	1565
568	1	319
568	2	319
568	3	1599
568	4	1592
568	5	1320
568	6	39
568	7	3
569	0	1565
569	1	319
569	2	319
569	3	1599
569	4	1592
569	5	1320
569	6	39
569	7	3
570	0	1565
570	1	319
570	2	319
570	3	1599
570	4	1592
570	5	1320
570	6	39
570	7	3
571	0	1565
571	1	319
571	2	319
571	3	1599
571	4	1592
571	5	1320
571	6	39
571	7	3
572	0	1565
572	1	319
572	2	319
572	3	1599
572	4	1592
572	5	1320
572	6	39
572	7	3
573	0	1565
573	1	319
573	2	319
573	3	1599
573	4	1592
573	5	1320
573	6	39
573	7	3
574	0	1565
574	1	319
574	2	319
574	3	1599
574	4	1592
574	5	1320
574	6	39
574	7	3
575	0	1565
575	1	319
575	2	319
575	3	1599
575	4	1592
575	5	1320
575	6	39
575	7	3
576	0	1565
576	1	319
576	2	319
576	3	1599
576	4	1592
576	5	1320
576	6	39
576	7	3
577	0	1565
577	1	319
577	2	319
577	3	1599
577	4	1592
577	5	1320
577	6	39
577	7	3
578	0	1565
578	1	319
578	2	319
578	3	1599
578	4	1592
578	5	1320
578	6	39
578	7	3
579	0	1565
579	1	319
579	2	319
579	3	1599
579	4	1592
579	5	1320
579	6	39
579	7	3
580	0	1565
580	1	319
580	2	319
580	3	1599
580	4	1592
580	5	1320
580	6	39
580	7	3
581	0	1565
581	1	319
581	2	319
581	3	1599
581	4	1592
581	5	1320
581	6	39
581	7	3
582	0	1565
582	1	319
582	2	319
582	3	1599
582	4	1592
582	5	1320
582	6	39
582	7	3
583	0	1565
583	1	319
583	2	319
583	3	1599
583	4	1592
583	5	1320
583	6	39
583	7	3
584	0	1565
584	1	319
584	2	319
584	3	1599
584	4	1592
584	5	1320
584	6	39
584	7	3
585	0	1565
585	1	319
585	2	319
585	3	1599
585	4	1592
585	5	1320
585	6	39
585	7	3
586	0	1565
586	1	319
586	2	319
586	3	1599
586	4	1592
586	5	1320
586	6	39
586	7	3
587	0	1565
587	1	319
587	2	319
587	3	1599
587	4	1592
587	5	1320
587	6	39
587	7	3
588	0	1566
588	1	319
588	2	319
588	3	1599
588	4	1592
588	5	1320
588	6	39
588	7	3
589	0	1566
589	1	319
589	2	319
589	3	1599
589	4	1592
589	5	1320
589	6	39
589	7	3
590	0	1566
590	1	319
590	2	319
590	3	1599
590	4	1592
590	5	1320
590	6	39
590	7	3
591	0	1566
591	1	319
591	2	319
591	3	1599
591	4	1592
591	5	1320
591	6	39
591	7	3
592	0	1566
592	1	319
592	2	319
592	3	1599
592	4	1592
592	5	1320
592	6	39
592	7	3
593	0	1566
593	1	319
593	2	319
593	3	1599
593	4	1592
593	5	1320
593	6	39
593	7	3
594	0	1566
594	1	319
594	2	319
594	3	1599
594	4	1592
594	5	1320
594	6	39
594	7	3
595	0	1566
595	1	319
595	2	319
595	3	1599
595	4	1592
595	5	1320
595	6	39
595	7	3
596	0	1566
596	1	319
596	2	319
596	3	1599
596	4	1591
596	5	1320
596	6	39
596	7	3
597	0	1566
597	1	319
597	2	319
597	3	1599
597	4	1591
597	5	1320
597	6	39
597	7	3
598	0	1566
598	1	319
598	2	319
598	3	1599
598	4	1591
598	5	1320
598	6	39
598	7	3
599	0	1566
599	1	319
599	2	319
599	3	1599
599	4	1591
599	5	1320
599	6	39
599	7	3
600	0	1566
600	1	319
600	2	43
600	3	1599
600	4	1591
600	5	1320
600	6	39
600	7	3
601	0	1566
601	1	319
601	2	43
601	3	1599
601	4	1591
601	5	1320
601	6	39
601	7	4
602	0	1566
602	1	319
602	2	43
602	3	1599
602	4	1591
602	5	1320
602	6	39
602	7	4
603	0	1566
603	1	319
603	2	43
603	3	1599
603	4	1591
603	5	1320
603	6	39
603	7	4
604	0	1566
604	1	319
604	2	43
604	3	1599
604	4	1591
604	5	1320
604	6	39
604	7	4
605	0	1566
605	1	319
605	2	43
605	3	1599
605	4	1591
605	5	1320
605	6	39
605	7	4
606	0	1566
606	1	319
606	2	43
606	3	1599
606	4	1591
606	5	1320
606	6	39
606	7	4
607	0	1566
607	1	319
607	2	43
607	3	1599
607	4	1591
607	5	1320
607	6	39
607	7	4
608	0	1566
608	1	319
608	2	43
608	3	1599
608	4	1591
608	5	1320
608	6	39
608	7	4
609	0	1566
609	1	319
609	2	42
609	3	1599
609	4	1591
609	5	1320
609	6	39
609	7	4
610	0	1566
610	1	319
610	2	42
610	3	1599
610	4	1591
610	5	1320
610	6	39
610	7	4
611	0	1566
611	1	319
611	2	42
611	3	1599
611	4	1591
611	5	1320
611	6	36
611	7	4
612	0	1566
612	1	319
612	2	42
612	3	1599
612	4	1591
612	5	1320
612	6	36
612	7	4
613	0	1566
613	1	319
613	2	42
613	3	1599
613	4	1591
613	5	1280
613	6	36
613	7	4
614	0	1566
614	1	319
614	2	42
614	3	1599
614	4	1591
614	5	1280
614	6	36
614	7	4
615	0	1566
615	1	319
615	2	42
615	3	1599
615	4	1591
615	5	1280
615	6	36
615	7	4
616	0	1566
616	1	319
616	2	42
616	3	1599
616	4	1591
616	5	1280
616	6	36
616	7	4
617	0	1566
617	1	319
617	2	42
617	3	1599
617	4	1591
617	5	1280
617	6	275
617	7	4
618	0	1566
618	1	319
618	2	42
618	3	1599
618	4	1591
618	5	1280
618	6	275
618	7	4
619	0	1566
619	1	319
619	2	42
619	3	1599
619	4	1591
619	5	1280
619	6	275
619	7	4
620	0	1566
620	1	319
620	2	43
620	3	1599
620	4	1591
620	5	1280
620	6	275
620	7	4
621	0	1566
621	1	319
621	2	43
621	3	1599
621	4	1591
621	5	1280
621	6	275
621	7	4
622	0	1566
622	1	319
622	2	43
622	3	1599
622	4	1591
622	5	1280
622	6	275
622	7	4
623	0	1566
623	1	319
623	2	43
623	3	1599
623	4	1591
623	5	1280
623	6	275
623	7	4
624	0	1566
624	1	319
624	2	43
624	3	1599
624	4	1591
624	5	1280
624	6	275
624	7	4
625	0	1566
625	1	319
625	2	43
625	3	1599
625	4	1591
625	5	1280
625	6	275
625	7	4
626	0	1566
626	1	319
626	2	43
626	3	1599
626	4	1591
626	5	1280
626	6	275
626	7	4
627	0	1566
627	1	319
627	2	43
627	3	1599
627	4	1591
627	5	1280
627	6	275
627	7	4
628	0	1566
628	1	319
628	2	43
628	3	1599
628	4	1591
628	5	1280
628	6	275
628	7	4
629	0	1566
629	1	319
629	2	43
629	3	1599
629	4	1591
629	5	1280
629	6	275
629	7	4
630	0	1566
630	1	319
630	2	43
630	3	1599
630	4	1591
630	5	1280
630	6	235
630	7	4
631	0	1566
631	1	319
631	2	43
631	3	1599
631	4	1591
631	5	1280
631	6	235
631	7	4
632	0	1566
632	1	319
632	2	43
632	3	1599
632	4	1591
632	5	1280
632	6	235
632	7	4
633	0	1566
633	1	319
633	2	43
633	3	1599
633	4	1591
633	5	1280
633	6	195
633	7	4
634	0	1566
634	1	319
634	2	43
634	3	1599
634	4	1591
634	5	1280
634	6	195
634	7	4
635	0	1566
635	1	319
635	2	43
635	3	1599
635	4	1591
635	5	1280
635	6	195
635	7	4
636	0	1566
636	1	319
636	2	43
636	3	1599
636	4	1591
636	5	1280
636	6	195
636	7	4
637	0	1566
637	1	319
637	2	43
637	3	1599
637	4	1591
637	5	1280
637	6	195
637	7	4
638	0	1566
638	1	319
638	2	43
638	3	1599
638	4	1591
638	5	1280
638	6	155
638	7	4
639	0	1566
639	1	319
639	2	319
639	3	1599
639	4	1591
639	5	1280
639	6	195
639	7	4
640	0	1566
640	1	319
640	2	319
640	3	1599
640	4	1591
640	5	1280
640	6	195
640	7	4
641	0	1566
641	1	319
641	2	319
641	3	1599
641	4	1591
641	5	1280
641	6	235
641	7	4
642	0	1566
642	1	319
642	2	319
642	3	1599
642	4	1591
642	5	1280
642	6	275
642	7	4
643	0	1566
643	1	319
643	2	319
643	3	1599
643	4	1591
643	5	1280
643	6	275
643	7	4
644	0	1566
644	1	319
644	2	319
644	3	1599
644	4	1591
644	5	1280
644	6	275
644	7	4
645	0	1566
645	1	319
645	2	319
645	3	1599
645	4	1591
645	5	1280
645	6	275
645	7	4
646	0	1566
646	1	319
646	2	319
646	3	1599
646	4	1591
646	5	1280
646	6	275
646	7	4
647	0	1566
647	1	319
647	2	319
647	3	1599
647	4	1591
647	5	1280
647	6	275
647	7	4
648	0	1566
648	1	319
648	2	319
648	3	1599
648	4	1591
648	5	1280
648	6	275
648	7	4
649	0	1566
649	1	319
649	2	319
649	3	1599
649	4	1591
649	5	1280
649	6	275
649	7	4
650	0	1566
650	1	319
650	2	319
650	3	1599
650	4	1591
650	5	1280
650	6	275
650	7	4
651	0	1566
651	1	319
651	2	319
651	3	1599
651	4	1591
651	5	1280
651	6	275
651	7	4
652	0	1566
652	1	319
652	2	319
652	3	1599
652	4	1591
652	5	1280
652	6	275
652	7	4
653	0	1566
653	1	319
653	2	319
653	3	1599
653	4	1591
653	5	1280
653	6	275
653	7	4
654	0	1566
654	1	319
654	2	319
654	3	1599
654	4	1591
654	5	1280
654	6	275
654	7	4
655	0	1566
655	1	319
655	2	319
655	3	1599
655	4	1591
655	5	1280
655	6	275
655	7	4
656	0	1566
656	1	319
656	2	319
656	3	1599
656	4	1591
656	5	1280
656	6	275
656	7	4
657	0	1566
657	1	319
657	2	319
657	3	1599
657	4	1591
657	5	1280
657	6	275
657	7	4
658	0	1566
658	1	319
658	2	319
658	3	1599
658	4	1591
658	5	1280
658	6	275
658	7	4
659	0	1566
659	1	319
659	2	319
659	3	1599
659	4	1591
659	5	1280
659	6	275
659	7	4
660	0	1566
660	1	359
660	2	359
660	3	1599
660	4	1591
660	5	1280
660	6	275
660	7	4
661	0	1566
661	1	359
661	2	359
661	3	1599
661	4	1591
661	5	1280
661	6	275
661	7	4
662	0	1566
662	1	359
662	2	359
662	3	1599
662	4	1591
662	5	1280
662	6	275
662	7	4
663	0	1566
663	1	359
663	2	359
663	3	1599
663	4	1591
663	5	1280
663	6	275
663	7	4
664	0	1566
664	1	359
664	2	359
664	3	1599
664	4	1590
664	5	1280
664	6	275
664	7	4
665	0	1566
665	1	359
665	2	359
665	3	1599
665	4	1590
665	5	1280
665	6	275
665	7	4
666	0	1566
666	1	359
666	2	359
666	3	1599
666	4	1590
666	5	1280
666	6	36
666	7	4
667	0	1566
667	1	359
667	2	359
667	3	1599
667	4	1590
667	5	1280
667	6	36
667	7	4
668	0	1566
668	1	359
668	2	359
668	3	1599
668	4	1590
668	5	1280
668	6	36
668	7	4
669	0	1566
669	1	359
669	2	359
669	3	1599
669	4	1590
669	5	1280
669	6	36
669	7	4
670	0	1566
670	1	359
670	2	359
670	3	1599
670	4	1590
670	5	1280
670	6	36
670	7	4
671	0	1566
671	1	359
671	2	359
671	3	1599
671	4	1590
671	5	1280
671	6	36
671	7	4
672	0	1566
672	1	359
672	2	359
672	3	1599
672	4	1590
672	5	1280
672	6	36
672	7	4
673	0	1566
673	1	359
673	2	359
673	3	1599
673	4	1590
673	5	1280
673	6	36
673	7	4
674	0	1566
674	1	359
674	2	359
674	3	1599
674	4	1590
674	5	1280
674	6	36
674	7	4
675	0	1566
675	1	359
675	2	359
675	3	1599
675	4	1590
675	5	1280
675	6	36
675	7	4
676	0	1566
676	1	359
676	2	359
676	3	1599
676	4	1590
676	5	1280
676	6	36
676	7	4
677	0	1566
677	1	359
677	2	359
677	3	1599
677	4	1590
677	5	1280
677	6	36
677	7	4
678	0	1567
678	1	359
678	2	359
678	3	1599
678	4	1590
678	5	1280
678	6	36
678	7	4
679	0	1567
679	1	359
679	2	359
679	3	1599
679	4	1590
679	5	1280
679	6	36
679	7	4
680	0	1567
680	1	359
680	2	359
680	3	1599
680	4	1590
680	5	1280
680	6	36
680	7	4
681	0	1567
681	1	359
681	2	359
681	3	1599
681	4	1590
681	5	1280
681	6	36
681	7	4
682	0	1567
682	1	359
682	2	359
682	3	1599
682	4	1590
682	5	1280
682	6	36
682	7	4
683	0	1567
683	1	359
683	2	359
683	3	1599
683	4	1590
683	5	1280
683	6	36
683	7	4
684	0	1567
684	1	359
684	2	359
684	3	1599
684	4	1590
684	5	1280
684	6	36
684	7	4
685	0	1567
685	1	359
685	2	359
685	3	1599
685	4	1590
685	5	1280
685	6	36
685	7	4
686	0	1567
686	1	359
686	2	359
686	3	1599
686	4	1590
686	5	1280
686	6	36
686	7	4
687	0	1567
687	1	359
687	2	359
687	3	1599
687	4	1590
687	5	1280
687	6	36
687	7	4
688	0	1567
688	1	359
688	2	359
688	3	1599
688	4	1590
688	5	1280
688	6	36
688	7	4
689	0	1567
689	1	359
689	2	359
689	3	1599
689	4	1590
689	5	1280
689	6	36
689	7	4
690	0	1567
690	1	359
690	2	359
690	3	1599
690	4	1590
690	5	1280
690	6	36
690	7	4
691	0	1567
691	1	359
691	2	359
691	3	1599
691	4	1590
691	5	1280
691	6	36
691	7	4
692	0	1567
692	1	359
692	2	43
692	3	1599
692	4	1590
692	5	1280
692	6	36
692	7	4
693	0	1567
693	1	359
693	2	43
693	3	1599
693	4	1590
693	5	1280
693	6	36
693	7	4
694	0	1567
694	1	359
694	2	43
694	3	1599
694	4	1590
694	5	1280
694	6	36
694	7	4
695	0	1567
695	1	359
695	2	43
695	3	1599
695	4	1590
695	5	1280
695	6	36
695	7	4
696	0	1567
696	1	359
696	2	43
696	3	1599
696	4	1590
696	5	1280
696	6	36
696	7	4
697	0	1567
697	1	359
697	2	43
697	3	1599
697	4	1590
697	5	1280
697	6	36
697	7	4
698	0	1567
698	1	359
698	2	43
698	3	1599
698	4	1590
698	5	1240
698	6	275
698	7	4
699	0	1567
699	1	359
699	2	43
699	3	1599
699	4	1590
699	5	1240
699	6	275
699	7	4
700	0	1567
700	1	359
700	2	43
700	3	1599
700	4	1590
700	5	1240
700	6	275
700	7	4
701	0	1567
701	1	359
701	2	43
701	3	1599
701	4	1590
701	5	1240
701	6	235
701	7	4
702	0	1567
702	1	359
702	2	43
702	3	1599
702	4	1590
702	5	1240
702	6	235
702	7	4
703	0	1567
703	1	359
703	2	43
703	3	1599
703	4	1590
703	5	1240
703	6	195
703	7	4
704	0	1567
704	1	359
704	2	43
704	3	1599
704	4	1590
704	5	1240
704	6	195
704	7	4
705	0	1567
705	1	359
705	2	43
705	3	1599
705	4	1590
705	5	1240
705	6	195
705	7	4
706	0	1567
706	1	359
706	2	43
706	3	1599
706	4	1590
706	5	1240
706	6	155
706	7	4
707	0	1567
707	1	359
707	2	43
707	3	1599
707	4	1590
707	5	1240
707	6	155
707	7	4
708	0	1567
708	1	359
708	2	43
708	3	1599
708	4	1590
708	5	1240
708	6	155
708	7	4
709	0	1567
709	1	359
709	2	43
709	3	1599
709	4	1590
709	5	1240
709	6	155
709	7	4
710	0	1567
710	1	359
710	2	43
710	3	1599
710	4	1590
710	5	1240
710	6	115
710	7	4
711	0	1567
711	1	359
711	2	43
711	3	1599
711	4	1590
711	5	1240
711	6	115
711	7	4
712	0	1567
712	1	359
712	2	359
712	3	1599
712	4	1590
712	5	1240
712	6	115
712	7	4
713	0	1567
713	1	359
713	2	359
713	3	1599
713	4	1590
713	5	1240
713	6	115
713	7	4
714	0	1567
714	1	359
714	2	359
714	3	1599
714	4	1590
714	5	1240
714	6	115
714	7	4
715	0	1567
715	1	359
715	2	359
715	3	1599
715	4	1590
715	5	1240
715	6	115
715	7	4
716	0	1567
716	1	359
716	2	359
716	3	1599
716	4	1590
716	5	1240
716	6	155
716	7	4
717	0	1567
717	1	359
717	2	359
717	3	1599
717	4	1590
717	5	1240
717	6	155
717	7	4
718	0	1567
718	1	359
718	2	359
718	3	1599
718	4	1590
718	5	1240
718	6	155
718	7	4
719	0	1567
719	1	359
719	2	359
719	3	1599
719	4	1590
719	5	1240
719	6	155
719	7	4
720	0	1567
720	1	359
720	2	359
720	3	1599
720	4	1590
720	5	1240
720	6	155
720	7	4
721	0	1567
721	1	359
721	2	359
721	3	1599
721	4	1590
721	5	1240
721	6	155
721	7	4
722	0	1567
722	1	359
722	2	359
722	3	1599
722	4	1590
722	5	1240
722	6	155
722	7	4
723	0	1567
723	1	359
723	2	359
723	3	1599
723	4	1550
723	5	1240
723	6	155
723	7	4
724	0	1567
724	1	359
724	2	359
724	3	1599
724	4	1550
724	5	1240
724	6	155
724	7	4
725	0	1567
725	1	359
725	2	359
725	3	1599
725	4	1550
725	5	1240
725	6	155
725	7	4
726	0	1567
726	1	359
726	2	359
726	3	1599
726	4	1550
726	5	1240
726	6	155
726	7	4
727	0	1567
727	1	359
727	2	359
727	3	1599
727	4	1550
727	5	1240
727	6	155
727	7	4
728	0	1567
728	1	359
728	2	359
728	3	1599
728	4	1550
728	5	1240
728	6	155
728	7	4
729	0	1567
729	1	359
729	2	359
729	3	1599
729	4	1550
729	5	1240
729	6	155
729	7	4
730	0	1567
730	1	359
730	2	359
730	3	1599
730	4	1550
730	5	1240
730	6	155
730	7	4
731	0	1567
731	1	359
731	2	359
731	3	1599
731	4	1550
731	5	1240
731	6	155
731	7	4
732	0	1567
732	1	359
732	2	359
732	3	1599
732	4	1550
732	5	1240
732	6	155
732	7	4
733	0	1567
733	1	359
733	2	359
733	3	1599
733	4	1550
733	5	1240
733	6	155
733	7	4
734	0	1567
734	1	359
734	2	359
734	3	1599
734	4	1550
734	5	1240
734	6	195
734	7	4
735	0	1567
735	1	359
735	2	359
735	3	1599
735	4	1550
735	5	1240
735	6	195
735	7	4
736	0	1567
736	1	359
736	2	359
736	3	1599
736	4	1550
736	5	1240
736	6	36
736	7	4
737	0	1567
737	1	359
737	2	359
737	3	1599
737	4	1550
737	5	1240
737	6	36
737	7	4
738	0	1567
738	1	359
738	2	359
738	3	1599
738	4	1550
738	5	1240
738	6	36
738	7	4
739	0	1567
739	1	359
739	2	359
739	3	1599
739	4	1550
739	5	1240
739	6	36
739	7	4
740	0	1567
740	1	359
740	2	359
740	3	1599
740	4	1550
740	5	1240
740	6	36
740	7	4
741	0	1567
741	1	359
741	2	359
741	3	1599
741	4	1550
741	5	1240
741	6	36
741	7	4
742	0	1567
742	1	359
742	2	359
742	3	1599
742	4	1550
742	5	1240
742	6	36
742	7	4
743	0	1567
743	1	359
743	2	359
743	3	1599
743	4	1550
743	5	1240
743	6	36
743	7	4
744	0	1567
744	1	359
744	2	359
744	3	1599
744	4	1550
744	5	1240
744	6	36
744	7	4
745	0	1567
745	1	359
745	2	359
745	3	1599
745	4	1550
745	5	1240
745	6	36
745	7	4
746	0	1567
746	1	359
746	2	359
746	3	1599
746	4	1550
746	5	1240
746	6	36
746	7	4
747	0	1567
747	1	359
747	2	359
747	3	1599
747	4	1550
747	5	1240
747	6	36
747	7	4
748	0	1567
748	1	359
748	2	359
748	3	1599
748	4	1550
748	5	1240
748	6	36
748	7	4
749	0	1567
749	1	359
749	2	359
749	3	1599
749	4	1550
749	5	1240
749	6	36
749	7	4
750	0	1567
750	1	359
750	2	359
750	3	1599
750	4	1550
750	5	1240
750	6	36
750	7	4
751	0	1567
751	1	359
751	2	359
751	3	1599
751	4	1589
751	5	1240
751	6	36
751	7	4
752	0	1567
752	1	359
752	2	359
752	3	1599
752	4	1589
752	5	1240
752	6	36
752	7	4
753	0	1567
753	1	359
753	2	359
753	3	1599
753	4	1589
753	5	1240
753	6	36
753	7	4
754	0	1567
754	1	359
754	2	359
754	3	1599
754	4	1589
754	5	1240
754	6	36
754	7	4
755	0	1567
755	1	359
755	2	359
755	3	1599
755	4	1589
755	5	1240
755	6	36
755	7	4
756	0	1567
756	1	359
756	2	359
756	3	1599
756	4	1589
756	5	1240
756	6	36
756	7	4
757	0	1567
757	1	359
757	2	359
757	3	1599
757	4	1589
757	5	1240
757	6	36
757	7	4
758	0	1567
758	1	399
758	2	399
758	3	1599
758	4	1589
758	5	1240
758	6	36
758	7	4
759	0	1567
759	1	399
759	2	399
759	3	1599
759	4	1589
759	5	1240
759	6	36
759	7	4
760	0	1567
760	1	399
760	2	399
760	3	1599
760	4	1589
760	5	1240
760	6	36
760	7	4
761	0	1567
761	1	399
761	2	399
761	3	1599
761	4	1589
761	5	1240
761	6	36
761	7	4
762	0	1567
762	1	399
762	2	399
762	3	1599
762	4	1589
762	5	1240
762	6	36
762	7	4
763	0	1567
763	1	399
763	2	399
763	3	1599
763	4	1589
763	5	1240
763	6	36
763	7	4
764	0	1567
764	1	399
764	2	399
764	3	1599
764	4	1589
764	5	1240
764	6	36
764	7	4
765	0	1567
765	1	399
765	2	399
765	3	1599
765	4	1589
765	5	1240
765	6	36
765	7	4
766	0	1567
766	1	399
766	2	399
766	3	1599
766	4	1589
766	5	1240
766	6	36
766	7	4
767	0	1567
767	1	399
767	2	399
767	3	1599
767	4	1589
767	5	1240
767	6	36
767	7	4
768	0	1567
768	1	399
768	2	399
768	3	1599
768	4	1589
768	5	1240
768	6	36
768	7	4
769	0	1568
769	1	399
769	2	399
769	3	1599
769	4	1589
769	5	1240
769	6	36
769	7	4
770	0	1568
770	1	399
770	2	399
770	3	1599
770	4	1589
770	5	1240
770	6	36
770	7	4
771	0	1568
771	1	399
771	2	399
771	3	1599
771	4	1589
771	5	1240
771	6	36
771	7	4
772	0	1568
772	1	399
772	2	399
772	3	1599
772	4	1589
772	5	1240
772	6	36
772	7	4
773	0	1568
773	1	399
773	2	399
773	3	1599
773	4	1589
773	5	1240
773	6	36
773	7	4
774	0	1568
774	1	399
774	2	44
774	3	1599
774	4	1589
774	5	1240
774	6	36
774	7	4
775	0	1568
775	1	399
775	2	44
775	3	1599
775	4	1589
775	5	1240
775	6	36
775	7	4
776	0	1568
776	1	399
776	2	44
776	3	1599
776	4	1589
776	5	1240
776	6	36
776	7	4
777	0	1568
777	1	399
777	2	44
777	3	1599
777	4	1589
777	5	1240
777	6	36
777	7	4
778	0	1568
778	1	399
778	2	44
778	3	1599
778	4	1589
778	5	1240
778	6	36
778	7	4
779	0	1568
779	1	399
779	2	44
779	3	1599
779	4	1589
779	5	1240
779	6	36
779	7	4
780	0	1568
780	1	399
780	2	44
780	3	1599
780	4	1589
780	5	1240
780	6	35
780	7	4
781	0	1568
781	1	399
781	2	44
781	3	1599
781	4	1589
781	5	1240
781	6	35
781	7	4
782	0	1568
782	1	399
782	2	44
782	3	1599
782	4	1589
782	5	1240
782	6	35
782	7	4
783	0	1568
783	1	399
783	2	44
783	3	1599
783	4	1589
783	5	1240
783	6	35
783	7	4
784	0	1568
784	1	399
784	2	44
784	3	1599
784	4	1589
784	5	1240
784	6	35
784	7	4
785	0	1568
785	1	399
785	2	44
785	3	1599
785	4	1589
785	5	1240
785	6	35
785	7	5
786	0	1568
786	1	399
786	2	44
786	3	1599
786	4	1589
786	5	1240
786	6	35
786	7	5
787	0	1568
787	1	399
787	2	44
787	3	1599
787	4	1589
787	5	1240
787	6	35
787	7	5
788	0	1568
788	1	399
788	2	44
788	3	1599
788	4	1589
788	5	1200
788	6	35
788	7	5
789	0	1568
789	1	399
789	2	44
789	3	1599
789	4	1589
789	5	1200
789	6	234
789	7	5
790	0	1568
790	1	399
790	2	44
790	3	1599
790	4	1589
790	5	1200
790	6	234
790	7	5
791	0	1568
791	1	399
791	2	44
791	3	1599
791	4	1589
791	5	1200
791	6	234
791	7	5
792	0	1568
792	1	399
792	2	44
792	3	1599
792	4	1589
792	5	1200
792	6	234
792	7	5
793	0	1568
793	1	399
793	2	44
793	3	1599
793	4	1589
793	5	1200
793	6	234
793	7	5
794	0	1568
794	1	399
794	2	44
794	3	1599
794	4	1589
794	5	1200
794	6	234
794	7	5
795	0	1568
795	1	399
795	2	44
795	3	1599
795	4	1589
795	5	1200
795	6	234
795	7	5
796	0	1568
796	1	399
796	2	44
796	3	1599
796	4	1589
796	5	1200
796	6	194
796	7	5
797	0	1568
797	1	399
797	2	44
797	3	1599
797	4	1589
797	5	1200
797	6	194
797	7	5
798	0	1568
798	1	399
798	2	44
798	3	1599
798	4	1589
798	5	1200
798	6	194
798	7	5
799	0	1568
799	1	399
799	2	44
799	3	1599
799	4	1549
799	5	1200
799	6	194
799	7	5
800	0	1568
800	1	399
800	2	44
800	3	1599
800	4	1549
800	5	1200
800	6	194
800	7	5
801	0	1568
801	1	399
801	2	44
801	3	1599
801	4	1549
801	5	1200
801	6	194
801	7	5
802	0	1568
802	1	399
802	2	44
802	3	1599
802	4	1549
802	5	1200
802	6	194
802	7	5
803	0	1568
803	1	399
803	2	44
803	3	1599
803	4	1549
803	5	1200
803	6	154
803	7	5
804	0	1568
804	1	399
804	2	44
804	3	1599
804	4	1549
804	5	1200
804	6	154
804	7	5
805	0	1568
805	1	399
805	2	44
805	3	1599
805	4	1549
805	5	1200
805	6	154
805	7	5
806	0	1568
806	1	399
806	2	44
806	3	1599
806	4	1549
806	5	1200
806	6	154
806	7	5
807	0	1568
807	1	399
807	2	44
807	3	1599
807	4	1549
807	5	1200
807	6	154
807	7	5
808	0	1568
808	1	399
808	2	44
808	3	1599
808	4	1549
808	5	1200
808	6	154
808	7	5
809	0	1568
809	1	399
809	2	44
809	3	1599
809	4	1549
809	5	1200
809	6	154
809	7	5
810	0	1568
810	1	399
810	2	44
810	3	1599
810	4	1549
810	5	1200
810	6	154
810	7	5
811	0	1568
811	1	399
811	2	44
811	3	1599
811	4	1549
811	5	1200
811	6	154
811	7	5
812	0	1568
812	1	399
812	2	1
812	3	1599
812	4	1549
812	5	1200
812	6	154
812	7	5
813	0	1568
813	1	399
813	2	1
813	3	1599
813	4	1549
813	5	1200
813	6	154
813	7	5
814	0	1568
814	1	399
814	2	1
814	3	1599
814	4	1549
814	5	1200
814	6	154
814	7	5
815	0	1568
815	1	399
815	2	1
815	3	1599
815	4	1549
815	5	1200
815	6	154
815	7	5
816	0	1568
816	1	399
816	2	1
816	3	1599
816	4	1549
816	5	1200
816	6	154
816	7	5
817	0	1568
817	1	399
817	2	1
817	3	1599
817	4	1549
817	5	1200
817	6	154
817	7	5
818	0	1568
818	1	399
818	2	1
818	3	1599
818	4	1549
818	5	1200
818	6	154
818	7	5
819	0	1568
819	1	399
819	2	1
819	3	1599
819	4	1549
819	5	1200
819	6	154
819	7	5
820	0	1568
820	1	399
820	2	1
820	3	1599
820	4	1549
820	5	1200
820	6	154
820	7	5
821	0	1568
821	1	399
821	2	399
821	3	1599
